Subject,Trial,Freq,SignalDetected,AvgPower,PowerVariability,DetectedTimePercentage_1dB,DetectionTime_1dB,DetectedTimePercentage_3dB,DetectionTime_3dB,DetectedTimePercentage_5dB,DetectionTime_5dB
19,0,14.6,1,7.47,2.19,100.00,0.00,100.00,0.00,100.00,0.00
19,1,14.6,1,5.72,1.52,100.00,0.00,100.00,0.00,66.67,0.00
19,2,14.6,1,7.25,2.92,100.00,0.00,100.00,0.00,66.67,0.00
19,3,14.6,1,7.53,1.33,100.00,0.00,100.00,0.00,100.00,0.00
19,0,14.8,1,5.31,3.13,100.00,0.00,66.67,1.00,66.67,1.00
19,1,14.8,1,6.64,2.68,100.00,0.00,100.00,0.00,66.67,0.00
19,2,14.8,0,7.14,2.15,100.00,0.00,100.00,0.00,100.00,0.00
19,3,14.8,1,7.20,3.37,100.00,0.00,100.00,0.00,66.67,1.00
19,0,15.0,1,6.96,2.09,100.00,0.00,100.00,0.00,66.67,0.00
19,1,15.0,1,9.09,1.81,100.00,0.00,100.00,0.00,100.00,0.00
19,2,15.0,1,6.84,3.06,100.00,0.00,66.67,0.00,66.67,0.00
19,3,15.0,1,8.91,2.17,100.00,0.00,100.00,0.00,100.00,0.00
19,0,15.2,1,10.55,1.52,100.00,0.00,100.00,0.00,100.00,0.00
19,1,15.2,1,8.83,2.59,100.00,0.00,100.00,0.00,100.00,0.00
19,2,15.2,1,6.07,6.23,66.67,0.00,66.67,0.00,66.67,0.00
19,3,15.2,1,7.58,7.25,66.67,0.00,66.67,0.00,66.67,0.00
19,0,15.4,1,7.26,2.33,100.00,0.00,100.00,0.00,66.67,0.00
19,1,15.4,1,7.82,2.57,100.00,0.00,100.00,0.00,66.67,0.00
19,2,15.4,1,7.28,1.41,100.00,0.00,100.00,0.00,100.00,0.00
19,3,15.4,1,7.24,2.52,100.00,0.00,100.00,0.00,66.67,1.00
19,0,15.6,0,7.85,2.81,100.00,0.00,100.00,0.00,66.67,1.00
19,1,15.6,1,9.44,0.70,100.00,0.00,100.00,0.00,100.00,0.00
19,2,15.6,1,7.21,2.48,100.00,0.00,100.00,0.00,66.67,1.00
19,3,15.6,1,7.09,4.27,100.00,0.00,66.67,1.00,66.67,1.00
19,0,15.8,0,3.37,2.00,100.00,0.00,33.33,0.00,33.33,0.00
19,1,15.8,0,5.65,0.95,100.00,0.00,100.00,0.00,66.67,0.00
19,2,15.8,0,6.34,6.54,66.67,0.00,66.67,0.00,66.67,0.00
19,3,15.8,0,2.05,6.94,66.67,0.00,66.67,0.00,66.67,0.00
20,0,8.0,1,7.82,0.62,100.00,0.00,100.00,0.00,100.00,0.00
20,1,8.0,0,1.02,3.13,33.33,1.00,33.33,1.00,33.33,1.00
20,2,8.0,0,5.78,4.60,66.67,0.00,66.67,0.00,66.67,0.00
20,3,8.0,1,6.11,3.30,100.00,0.00,66.67,1.00,66.67,1.00
20,0,8.2,1,6.34,10.27,33.33,1.00,33.33,1.00,33.33,1.00
20,1,8.2,1,10.72,2.41,100.00,0.00,100.00,0.00,100.00,0.00
20,2,8.2,0,0.73,3.90,33.33,1.00,33.33,1.00,33.33,1.00
20,3,8.2,0,5.84,1.22,100.00,0.00,100.00,0.00,66.67,0.00
20,0,8.4,0,5.82,2.35,100.00,0.00,66.67,0.00,66.67,0.00
20,1,8.4,0,-2.31,6.39,33.33,2.00,33.33,2.00,33.33,2.00
20,2,8.4,0,16.54,3.81,100.00,0.00,100.00,0.00,100.00,0.00
20,3,8.4,0,4.95,4.10,66.67,0.00,66.67,0.00,66.67,0.00
20,0,8.6,0,7.38,1.99,100.00,0.00,100.00,0.00,100.00,0.00
20,1,8.6,0,4.83,1.73,100.00,0.00,100.00,0.00,33.33,1.00
20,2,8.6,0,7.66,1.62,100.00,0.00,100.00,0.00,100.00,0.00
20,3,8.6,0,6.43,3.63,100.00,0.00,66.67,0.00,66.67,0.00
20,0,8.8,0,2.78,3.15,66.67,1.00,66.67,1.00,33.33,2.00
20,1,8.8,0,5.65,3.50,66.67,0.00,66.67,0.00,66.67,0.00
20,2,8.8,0,8.36,6.91,66.67,1.00,66.67,1.00,66.67,1.00
20,3,8.8,0,2.01,5.02,33.33,2.00,33.33,2.00,33.33,2.00
20,0,9.0,0,4.24,3.23,66.67,0.00,66.67,0.00,33.33,2.00
20,1,9.0,0,5.95,2.76,100.00,0.00,66.67,0.00,66.67,0.00
20,2,9.0,0,4.76,2.38,100.00,0.00,66.67,1.00,66.67,1.00
20,3,9.0,1,6.19,0.90,100.00,0.00,100.00,0.00,100.00,0.00
20,0,9.2,0,2.84,5.81,33.33,2.00,33.33,2.00,33.33,2.00
20,1,9.2,0,4.98,4.63,66.67,0.00,66.67,0.00,33.33,0.00
20,2,9.2,1,5.37,6.50,66.67,0.00,33.33,1.00,33.33,1.00
20,3,9.2,0,3.10,1.57,100.00,0.00,33.33,1.00,33.33,1.00
20,0,9.4,0,-0.76,7.37,33.33,1.00,33.33,1.00,33.33,1.00
20,1,9.4,1,6.69,3.98,100.00,0.00,66.67,0.00,66.67,0.00
20,2,9.4,0,8.04,3.13,100.00,0.00,100.00,0.00,66.67,1.00
20,3,9.4,1,5.98,6.60,66.67,0.00,66.67,0.00,33.33,0.00
20,0,9.6,0,7.38,4.28,100.00,0.00,66.67,0.00,66.67,0.00
20,1,9.6,1,7.66,3.18,100.00,0.00,100.00,0.00,66.67,1.00
20,2,9.6,1,6.25,2.05,100.00,0.00,100.00,0.00,66.67,1.00
20,3,9.6,0,6.88,0.76,100.00,0.00,100.00,0.00,100.00,0.00
20,0,9.8,0,6.70,2.21,100.00,0.00,100.00,0.00,66.67,0.00
20,1,9.8,0,6.06,3.88,66.67,0.00,66.67,0.00,66.67,0.00
20,2,9.8,0,8.42,5.99,66.67,0.00,66.67,0.00,66.67,0.00
20,3,9.8,0,4.66,6.87,66.67,0.00,66.67,0.00,66.67,0.00
20,0,10.0,0,0.29,1.16,66.67,0.00,0.00,nan,0.00,nan
20,1,10.0,1,11.70,3.80,100.00,0.00,100.00,0.00,100.00,0.00
20,2,10.0,0,1.96,4.49,33.33,0.00,33.33,0.00,33.33,0.00
20,3,10.0,0,8.10,2.54,100.00,0.00,100.00,0.00,100.00,0.00
20,0,10.2,1,8.01,6.34,66.67,1.00,66.67,1.00,66.67,1.00
20,1,10.2,0,0.08,5.95,33.33,0.00,33.33,0.00,33.33,0.00
20,2,10.2,1,9.44,3.35,100.00,0.00,100.00,0.00,66.67,1.00
20,3,10.2,0,8.87,2.25,100.00,0.00,100.00,0.00,100.00,0.00
20,0,10.4,1,9.90,3.00,100.00,0.00,100.00,0.00,100.00,0.00
20,1,10.4,0,4.84,2.40,100.00,0.00,66.67,1.00,66.67,1.00
20,2,10.4,0,4.51,0.33,100.00,0.00,100.00,0.00,0.00,nan
20,3,10.4,1,9.96,1.42,100.00,0.00,100.00,0.00,100.00,0.00
20,0,10.6,0,0.94,9.61,66.67,0.00,66.67,0.00,66.67,0.00
20,1,10.6,0,6.73,5.98,66.67,0.00,66.67,0.00,66.67,0.00
20,2,10.6,0,6.23,3.55,100.00,0.00,66.67,1.00,66.67,1.00
20,3,10.6,0,6.78,1.77,100.00,0.00,100.00,0.00,100.00,0.00
20,0,10.8,0,5.02,0.39,100.00,0.00,100.00,0.00,66.67,0.00
20,1,10.8,0,8.64,5.65,66.67,1.00,66.67,1.00,66.67,1.00
20,2,10.8,0,9.28,5.03,100.00,0.00,100.00,0.00,100.00,0.00
20,3,10.8,1,6.79,3.64,100.00,0.00,66.67,1.00,66.67,1.00
20,0,11.0,0,4.27,3.48,66.67,1.00,66.67,1.00,66.67,1.00
20,1,11.0,0,0.23,4.52,33.33,1.00,33.33,1.00,33.33,1.00
20,2,11.0,0,-4.24,2.42,0.00,nan,0.00,nan,0.00,nan
20,3,11.0,0,6.02,3.42,100.00,0.00,100.00,0.00,33.33,0.00
20,0,11.2,1,2.40,3.65,66.67,1.00,66.67,1.00,33.33,2.00
20,1,11.2,0,3.39,3.39,66.67,0.00,33.33,2.00,33.33,2.00
20,2,11.2,0,2.02,1.42,66.67,0.00,33.33,0.00,0.00,nan
20,3,11.2,0,-1.76,5.38,66.67,0.00,0.00,nan,0.00,nan
20,0,11.4,0,3.14,4.48,66.67,1.00,66.67,1.00,66.67,1.00
20,1,11.4,0,3.21,8.80,66.67,1.00,66.67,1.00,33.33,2.00
20,2,11.4,1,5.93,0.62,100.00,0.00,100.00,0.00,100.00,0.00
20,3,11.4,0,6.44,5.02,100.00,0.00,66.67,0.00,33.33,2.00
20,0,11.6,1,5.87,2.78,100.00,0.00,100.00,0.00,33.33,1.00
20,1,11.6,0,7.41,2.32,100.00,0.00,100.00,0.00,100.00,0.00
20,2,11.6,1,10.07,1.81,100.00,0.00,100.00,0.00,100.00,0.00
20,3,11.6,0,6.68,5.33,66.67,1.00,66.67,1.00,66.67,1.00
20,0,11.8,1,8.69,3.30,100.00,0.00,100.00,0.00,66.67,1.00
20,1,11.8,0,7.41,3.90,100.00,0.00,66.67,0.00,66.67,0.00
20,2,11.8,0,4.78,2.65,100.00,0.00,66.67,0.00,66.67,0.00
20,3,11.8,1,9.17,2.76,100.00,0.00,100.00,0.00,100.00,0.00
20,0,12.0,1,7.44,1.13,100.00,0.00,100.00,0.00,100.00,0.00
20,1,12.0,0,5.30,0.54,100.00,0.00,100.00,0.00,66.67,0.00
20,2,12.0,0,4.53,4.98,66.67,1.00,66.67,1.00,66.67,1.00
20,3,12.0,1,2.83,5.23,66.67,1.00,66.67,1.00,66.67,1.00
20,0,12.2,0,3.65,3.00,66.67,1.00,66.67,1.00,33.33,1.00
20,1,12.2,0,-0.91,2.98,33.33,2.00,0.00,nan,0.00,nan
20,2,12.2,0,1.50,9.10,66.67,1.00,66.67,1.00,33.33,2.00
20,3,12.2,0,1.56,2.14,66.67,0.00,33.33,2.00,0.00,nan
20,0,12.4,0,6.10,4.21,66.67,1.00,66.67,1.00,66.67,1.00
20,1,12.4,0,6.87,1.69,100.00,0.00,100.00,0.00,66.67,0.00
20,2,12.4,0,6.52,3.17,100.00,0.00,66.67,1.00,66.67,1.00
20,3,12.4,0,7.60,1.88,100.00,0.00,100.00,0.00,100.00,0.00
20,0,12.6,0,2.07,9.22,66.67,1.00,66.67,1.00,33.33,1.00
20,1,12.6,0,3.78,8.36,66.67,0.00,33.33,1.00,33.33,1.00
20,2,12.6,0,5.40,6.62,66.67,1.00,66.67,1.00,66.67,1.00
20,3,12.6,0,4.84,4.05,100.00,0.00,33.33,2.00,33.33,2.00
20,0,12.8,0,4.30,3.13,66.67,0.00,66.67,0.00,66.67,0.00
20,1,12.8,0,-2.74,3.01,33.33,2.00,0.00,nan,0.00,nan
20,2,12.8,0,-0.56,4.05,33.33,0.00,33.33,0.00,0.00,nan
20,3,12.8,0,3.31,2.27,100.00,0.00,33.33,0.00,33.33,0.00
20,0,13.0,0,4.14,5.26,66.67,1.00,66.67,1.00,66.67,1.00
20,1,13.0,0,5.33,2.41,100.00,0.00,66.67,0.00,66.67,0.00
20,2,13.0,0,5.65,3.67,66.67,1.00,66.67,1.00,66.67,1.00
20,3,13.0,1,1.97,3.76,66.67,0.00,33.33,1.00,33.33,1.00
20,0,13.2,0,-4.76,6.68,33.33,1.00,0.00,nan,0.00,nan
20,1,13.2,0,-3.66,0.92,0.00,nan,0.00,nan,0.00,nan
20,2,13.2,0,-2.04,2.17,0.00,nan,0.00,nan,0.00,nan
20,3,13.2,0,1.27,2.12,33.33,0.00,33.33,0.00,0.00,nan
20,0,13.4,1,7.09,3.64,100.00,0.00,66.67,0.00,66.67,0.00
20,1,13.4,0,4.53,3.55,66.67,1.00,66.67,1.00,66.67,1.00
20,2,13.4,1,9.68,5.15,100.00,0.00,66.67,1.00,66.67,1.00
20,3,13.4,0,3.91,2.96,66.67,0.00,66.67,0.00,33.33,0.00
20,0,13.6,0,3.34,2.64,66.67,0.00,66.67,0.00,33.33,1.00
20,1,13.6,0,0.50,4.95,33.33,0.00,33.33,0.00,33.33,0.00
20,2,13.6,0,4.36,7.11,66.67,1.00,66.67,1.00,33.33,2.00
20,3,13.6,1,6.56,0.59,100.00,0.00,100.00,0.00,100.00,0.00
20,0,13.8,1,4.86,4.31,66.67,0.00,66.67,0.00,66.67,0.00
20,1,13.8,0,5.96,3.07,100.00,0.00,100.00,0.00,33.33,2.00
20,2,13.8,0,1.86,3.85,66.67,0.00,66.67,0.00,0.00,nan
20,3,13.8,0,0.70,3.60,33.33,2.00,33.33,2.00,33.33,2.00
20,0,14.0,0,5.21,1.20,100.00,0.00,100.00,0.00,66.67,0.00
20,1,14.0,0,4.00,2.51,100.00,0.00,66.67,1.00,33.33,2.00
20,2,14.0,1,5.60,4.65,100.00,0.00,66.67,1.00,33.33,1.00
20,3,14.0,0,1.86,3.28,66.67,0.00,33.33,1.00,33.33,1.00
20,0,14.2,0,-0.93,6.08,33.33,0.00,33.33,0.00,33.33,0.00
20,1,14.2,1,7.62,1.33,100.00,0.00,100.00,0.00,100.00,0.00
20,2,14.2,1,10.00,3.49,100.00,0.00,100.00,0.00,100.00,0.00
20,3,14.2,0,5.47,0.64,100.00,0.00,100.00,0.00,66.67,1.00
20,0,14.4,0,-1.08,9.29,66.67,1.00,66.67,1.00,33.33,1.00
20,1,14.4,1,4.21,7.47,66.67,1.00,66.67,1.00,66.67,1.00
20,2,14.4,0,2.91,1.97,100.00,0.00,33.33,1.00,33.33,1.00
20,3,14.4,0,4.11,2.22,100.00,0.00,66.67,1.00,33.33,2.00
20,0,14.6,0,-0.25,5.71,66.67,1.00,33.33,2.00,33.33,2.00
20,1,14.6,0,4.05,5.08,66.67,0.00,66.67,0.00,66.67,0.00
20,2,14.6,0,4.59,7.31,66.67,0.00,33.33,1.00,33.33,1.00
20,3,14.6,1,3.91,1.97,100.00,0.00,66.67,1.00,33.33,2.00
20,0,14.8,0,3.26,2.75,66.67,0.00,66.67,0.00,33.33,0.00
20,1,14.8,0,-1.10,5.71,66.67,0.00,33.33,0.00,0.00,nan
20,2,14.8,0,4.44,4.12,66.67,0.00,66.67,0.00,66.67,0.00
20,3,14.8,0,3.80,3.17,66.67,1.00,66.67,1.00,33.33,2.00
20,0,15.0,0,5.10,3.17,100.00,0.00,66.67,1.00,33.33,1.00
20,1,15.0,1,4.67,4.14,66.67,0.00,66.67,0.00,33.33,1.00
20,2,15.0,0,4.71,1.57,100.00,0.00,66.67,1.00,33.33,1.00
20,3,15.0,0,4.18,2.58,66.67,1.00,66.67,1.00,66.67,1.00
20,0,15.2,0,2.36,4.23,66.67,0.00,66.67,0.00,33.33,0.00
20,1,15.2,0,6.84,1.32,100.00,0.00,100.00,0.00,100.00,0.00
20,2,15.2,0,3.87,9.26,66.67,1.00,66.67,1.00,66.67,1.00
20,3,15.2,0,2.32,1.94,66.67,0.00,66.67,0.00,0.00,nan
20,0,15.4,0,3.00,7.16,66.67,1.00,66.67,1.00,33.33,1.00
20,1,15.4,0,4.22,2.37,100.00,0.00,66.67,0.00,33.33,0.00
20,2,15.4,0,3.89,8.18,66.67,0.00,66.67,0.00,66.67,0.00
20,3,15.4,0,0.29,1.73,33.33,2.00,0.00,nan,0.00,nan
20,0,15.6,1,6.61,3.34,100.00,0.00,100.00,0.00,33.33,1.00
20,1,15.6,1,8.68,3.12,100.00,0.00,100.00,0.00,66.67,1.00
20,2,15.6,0,4.22,1.68,100.00,0.00,66.67,1.00,33.33,2.00
20,3,15.6,0,1.37,1.77,33.33,1.00,33.33,1.00,0.00,nan
20,0,15.8,0,5.51,2.51,100.00,0.00,66.67,1.00,66.67,1.00
20,1,15.8,1,9.57,1.32,100.00,0.00,100.00,0.00,100.00,0.00
20,2,15.8,1,6.92,4.08,100.00,0.00,100.00,0.00,33.33,0.00
20,3,15.8,1,8.96,2.35,100.00,0.00,100.00,0.00,100.00,0.00
21,0,8.0,0,-1.72,5.41,33.33,2.00,33.33,2.00,0.00,nan
21,1,8.0,0,-1.90,3.84,33.33,1.00,33.33,1.00,0.00,nan
21,2,8.0,0,-0.39,2.12,33.33,2.00,0.00,nan,0.00,nan
21,3,8.0,0,3.31,1.78,66.67,0.00,66.67,0.00,33.33,1.00
21,0,8.2,0,-0.52,0.40,0.00,nan,0.00,nan,0.00,nan
21,1,8.2,0,-1.76,3.93,33.33,1.00,33.33,1.00,0.00,nan
21,2,8.2,0,5.17,0.44,100.00,0.00,100.00,0.00,66.67,0.00
21,3,8.2,0,-3.06,5.32,33.33,0.00,0.00,nan,0.00,nan
21,0,8.4,0,0.70,2.08,33.33,2.00,33.33,2.00,0.00,nan
21,1,8.4,0,-6.96,11.18,33.33,2.00,0.00,nan,0.00,nan
21,2,8.4,0,-1.27,3.13,33.33,1.00,0.00,nan,0.00,nan
21,3,8.4,0,-0.39,1.61,33.33,0.00,0.00,nan,0.00,nan
21,0,8.6,0,-1.88,4.47,33.33,0.00,0.00,nan,0.00,nan
21,1,8.6,0,-2.97,2.99,0.00,nan,0.00,nan,0.00,nan
21,2,8.6,0,-3.04,4.06,33.33,2.00,0.00,nan,0.00,nan
21,3,8.6,0,-1.11,1.72,33.33,1.00,0.00,nan,0.00,nan
21,0,8.8,0,3.97,1.67,100.00,0.00,66.67,0.00,33.33,1.00
21,1,8.8,0,-0.59,3.46,33.33,0.00,33.33,0.00,0.00,nan
21,2,8.8,0,-4.01,3.32,0.00,nan,0.00,nan,0.00,nan
21,3,8.8,0,3.65,3.20,66.67,1.00,66.67,1.00,66.67,1.00
21,0,9.0,0,1.58,2.23,66.67,1.00,33.33,2.00,0.00,nan
21,1,9.0,0,-0.68,2.94,33.33,2.00,33.33,2.00,0.00,nan
21,2,9.0,1,2.51,5.06,66.67,1.00,33.33,2.00,33.33,2.00
21,3,9.0,0,-0.46,9.18,66.67,1.00,66.67,1.00,66.67,1.00
21,0,9.2,0,3.03,3.87,66.67,0.00,66.67,0.00,33.33,2.00
21,1,9.2,1,-0.53,2.84,33.33,0.00,0.00,nan,0.00,nan
21,2,9.2,0,-1.05,1.71,0.00,nan,0.00,nan,0.00,nan
21,3,9.2,0,-5.16,9.26,33.33,0.00,33.33,0.00,0.00,nan
21,0,9.4,1,5.40,2.06,100.00,0.00,66.67,0.00,66.67,0.00
21,1,9.4,1,3.38,5.02,66.67,0.00,66.67,0.00,33.33,0.00
21,2,9.4,0,-0.24,2.96,33.33,2.00,33.33,2.00,0.00,nan
21,3,9.4,0,3.67,2.92,100.00,0.00,33.33,1.00,33.33,1.00
21,0,9.6,1,1.72,7.48,66.67,1.00,66.67,1.00,66.67,1.00
21,1,9.6,1,0.08,0.64,0.00,nan,0.00,nan,0.00,nan
21,2,9.6,0,-1.15,2.95,33.33,1.00,33.33,1.00,0.00,nan
21,3,9.6,0,0.45,4.44,33.33,1.00,33.33,1.00,33.33,1.00
21,0,9.8,1,6.47,1.83,100.00,0.00,100.00,0.00,66.67,1.00
21,1,9.8,0,-3.76,4.18,0.00,nan,0.00,nan,0.00,nan
21,2,9.8,1,3.18,6.38,66.67,0.00,33.33,0.00,33.33,0.00
21,3,9.8,0,1.07,2.72,33.33,1.00,33.33,1.00,0.00,nan
21,0,10.0,0,-6.47,4.79,0.00,nan,0.00,nan,0.00,nan
21,1,10.0,1,4.00,2.78,66.67,1.00,66.67,1.00,66.67,1.00
21,2,10.0,1,3.80,1.29,100.00,0.00,66.67,0.00,33.33,2.00
21,3,10.0,1,8.31,0.76,100.00,0.00,100.00,0.00,100.00,0.00
21,0,10.2,1,3.14,2.42,66.67,0.00,66.67,0.00,33.33,0.00
21,1,10.2,0,-0.77,9.79,66.67,0.00,33.33,0.00,33.33,0.00
21,2,10.2,1,6.82,1.83,100.00,0.00,100.00,0.00,100.00,0.00
21,3,10.2,0,-4.60,10.21,66.67,0.00,33.33,1.00,0.00,nan
21,0,10.4,1,4.91,2.32,100.00,0.00,66.67,1.00,33.33,2.00
21,1,10.4,0,2.75,3.91,66.67,1.00,33.33,1.00,33.33,1.00
21,2,10.4,0,0.36,2.98,66.67,0.00,0.00,nan,0.00,nan
21,3,10.4,1,3.06,1.08,100.00,0.00,66.67,0.00,0.00,nan
21,0,10.6,0,0.26,5.95,33.33,2.00,33.33,2.00,33.33,2.00
21,1,10.6,0,-9.44,6.48,0.00,nan,0.00,nan,0.00,nan
21,2,10.6,1,0.80,3.75,33.33,0.00,33.33,0.00,33.33,0.00
21,3,10.6,1,0.51,5.20,66.67,1.00,33.33,1.00,33.33,1.00
21,0,10.8,0,-3.64,9.10,33.33,2.00,33.33,2.00,33.33,2.00
21,1,10.8,1,2.20,8.61,66.67,0.00,33.33,2.00,33.33,2.00
21,2,10.8,0,2.01,4.68,66.67,0.00,66.67,0.00,33.33,1.00
21,3,10.8,0,4.16,4.71,66.67,1.00,33.33,1.00,33.33,1.00
21,0,11.0,0,-2.95,3.93,0.00,nan,0.00,nan,0.00,nan
21,1,11.0,0,4.53,2.41,100.00,0.00,66.67,0.00,33.33,0.00
21,2,11.0,0,2.76,6.23,66.67,0.00,66.67,0.00,66.67,0.00
21,3,11.0,0,-0.48,1.58,33.33,0.00,0.00,nan,0.00,nan
21,0,11.2,0,3.23,0.39,100.00,0.00,66.67,0.00,0.00,nan
21,1,11.2,0,-1.53,2.82,33.33,1.00,0.00,nan,0.00,nan
21,2,11.2,0,1.42,2.66,66.67,0.00,33.33,2.00,0.00,nan
21,3,11.2,0,-0.19,2.61,33.33,1.00,33.33,1.00,0.00,nan
21,0,11.4,0,2.46,6.39,66.67,1.00,66.67,1.00,66.67,1.00
21,1,11.4,1,4.02,3.19,66.67,1.00,66.67,1.00,33.33,1.00
21,2,11.4,1,2.65,4.75,33.33,1.00,33.33,1.00,33.33,1.00
21,3,11.4,0,0.87,3.06,66.67,1.00,33.33,2.00,0.00,nan
21,0,11.6,0,1.96,2.55,66.67,0.00,66.67,0.00,0.00,nan
21,1,11.6,1,2.20,7.49,66.67,0.00,66.67,0.00,33.33,2.00
21,2,11.6,0,-1.12,8.74,66.67,0.00,66.67,0.00,33.33,2.00
21,3,11.6,0,-0.36,7.96,66.67,1.00,66.67,1.00,33.33,1.00
21,0,11.8,1,4.92,3.47,100.00,0.00,66.67,1.00,33.33,2.00
21,1,11.8,0,3.09,1.08,100.00,0.00,66.67,1.00,0.00,nan
21,2,11.8,0,2.12,4.92,66.67,1.00,66.67,1.00,66.67,1.00
21,3,11.8,0,0.91,1.91,33.33,2.00,33.33,2.00,0.00,nan
21,0,12.0,0,1.53,2.32,66.67,1.00,33.33,1.00,0.00,nan
21,1,12.0,1,2.35,2.33,66.67,0.00,33.33,2.00,33.33,2.00
21,2,12.0,0,0.67,3.34,66.67,1.00,33.33,1.00,0.00,nan
21,3,12.0,1,1.95,1.33,66.67,1.00,33.33,1.00,0.00,nan
21,0,12.2,1,2.03,1.19,66.67,0.00,33.33,2.00,0.00,nan
21,1,12.2,0,3.73,4.35,66.67,1.00,66.67,1.00,33.33,2.00
21,2,12.2,0,3.20,2.00,66.67,0.00,66.67,0.00,33.33,0.00
21,3,12.2,1,-0.42,2.83,33.33,2.00,33.33,2.00,0.00,nan
21,0,12.4,1,2.12,3.91,66.67,0.00,33.33,0.00,33.33,0.00
21,1,12.4,0,4.64,1.36,100.00,0.00,66.67,0.00,66.67,0.00
21,2,12.4,0,0.82,4.24,66.67,0.00,66.67,0.00,0.00,nan
21,3,12.4,0,3.83,1.45,100.00,0.00,66.67,0.00,33.33,0.00
21,0,12.6,1,2.38,1.44,100.00,0.00,33.33,2.00,0.00,nan
21,1,12.6,1,2.95,4.01,66.67,0.00,33.33,2.00,33.33,2.00
21,2,12.6,0,1.27,4.36,66.67,1.00,33.33,1.00,33.33,1.00
21,3,12.6,0,6.46,1.91,100.00,0.00,100.00,0.00,66.67,1.00
21,0,12.8,0,3.26,2.77,66.67,0.00,33.33,1.00,33.33,1.00
21,1,12.8,1,0.22,3.10,33.33,2.00,33.33,2.00,0.00,nan
21,2,12.8,0,2.35,3.55,66.67,1.00,66.67,1.00,33.33,2.00
21,3,12.8,0,4.26,1.36,100.00,0.00,66.67,0.00,33.33,1.00
21,0,13.0,0,-2.02,5.57,66.67,0.00,0.00,nan,0.00,nan
21,1,13.0,1,1.31,1.58,66.67,0.00,33.33,1.00,0.00,nan
21,2,13.0,0,-1.13,2.33,33.33,0.00,0.00,nan,0.00,nan
21,3,13.0,0,-1.56,2.53,33.33,1.00,0.00,nan,0.00,nan
21,0,13.2,0,3.00,4.21,66.67,1.00,66.67,1.00,33.33,2.00
21,1,13.2,0,2.19,1.90,66.67,0.00,66.67,0.00,0.00,nan
21,2,13.2,0,-2.43,7.65,66.67,0.00,33.33,1.00,0.00,nan
21,3,13.2,0,-3.17,0.74,0.00,nan,0.00,nan,0.00,nan
21,0,13.4,0,1.55,2.72,33.33,2.00,33.33,2.00,33.33,2.00
21,1,13.4,1,4.11,1.26,100.00,0.00,66.67,0.00,33.33,0.00
21,2,13.4,1,5.71,1.87,100.00,0.00,100.00,0.00,66.67,1.00
21,3,13.4,1,3.95,3.16,66.67,1.00,66.67,1.00,33.33,2.00
21,0,13.6,1,3.66,2.66,66.67,1.00,66.67,1.00,33.33,1.00
21,1,13.6,0,-2.39,4.74,33.33,1.00,33.33,1.00,0.00,nan
21,2,13.6,1,4.42,0.53,100.00,0.00,100.00,0.00,33.33,1.00
21,3,13.6,0,0.21,4.40,66.67,0.00,33.33,0.00,0.00,nan
21,0,13.8,1,3.73,0.80,100.00,0.00,100.00,0.00,0.00,nan
21,1,13.8,0,-1.33,2.68,33.33,2.00,0.00,nan,0.00,nan
21,2,13.8,0,0.05,0.87,33.33,0.00,0.00,nan,0.00,nan
21,3,13.8,1,2.18,1.17,66.67,0.00,33.33,2.00,0.00,nan
21,0,14.0,0,2.62,1.89,66.67,1.00,33.33,2.00,33.33,2.00
21,1,14.0,1,-0.84,7.05,66.67,1.00,33.33,2.00,33.33,2.00
21,2,14.0,1,1.44,1.45,66.67,1.00,33.33,1.00,0.00,nan
21,3,14.0,0,1.57,1.35,33.33,2.00,33.33,2.00,0.00,nan
21,0,14.2,0,4.34,3.91,66.67,0.00,33.33,2.00,33.33,2.00
21,1,14.2,0,0.96,3.02,33.33,2.00,33.33,2.00,33.33,2.00
21,2,14.2,0,0.67,2.61,33.33,2.00,33.33,2.00,0.00,nan
21,3,14.2,1,2.18,3.12,33.33,2.00,33.33,2.00,33.33,2.00
21,0,14.4,0,2.66,3.38,66.67,1.00,66.67,1.00,33.33,2.00
21,1,14.4,0,-0.56,2.17,33.33,2.00,0.00,nan,0.00,nan
21,2,14.4,0,-2.48,3.19,0.00,nan,0.00,nan,0.00,nan
21,3,14.4,1,5.60,2.05,100.00,0.00,100.00,0.00,33.33,2.00
21,0,14.6,1,3.15,4.16,66.67,1.00,33.33,2.00,33.33,2.00
21,1,14.6,0,1.91,2.01,66.67,1.00,66.67,1.00,0.00,nan
21,2,14.6,0,-5.42,1.94,0.00,nan,0.00,nan,0.00,nan
21,3,14.6,1,4.75,2.93,66.67,1.00,66.67,1.00,66.67,1.00
21,0,14.8,1,1.91,1.68,66.67,1.00,33.33,1.00,0.00,nan
21,1,14.8,0,2.70,3.35,66.67,1.00,66.67,1.00,33.33,2.00
21,2,14.8,0,-1.39,0.34,0.00,nan,0.00,nan,0.00,nan
21,3,14.8,0,1.03,1.32,33.33,2.00,0.00,nan,0.00,nan
21,0,15.0,1,4.55,2.36,100.00,0.00,66.67,1.00,33.33,2.00
21,1,15.0,1,1.19,3.98,66.67,1.00,33.33,2.00,33.33,2.00
21,2,15.0,1,4.06,1.59,100.00,0.00,66.67,1.00,33.33,2.00
21,3,15.0,0,0.78,1.85,66.67,1.00,0.00,nan,0.00,nan
